	learning rate	gracePeriodPerLayer	mci	adwin-delta	globalGracePeriod	accuracy	amount of hidden layers	amount of active layers	overall time	classifier	amount of instances	run id	path	stream
4547	0.001	16	1e-10	1e-07		59.3	2	2	6.374028064	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-07_lr=0.001_MCICutOff=1e-10_gracePeriodPerLayer=16/electricity_tiny	electricity_tiny
4548	0.001	32	1e-10	1e-07		39.6	1	1	5.731891884	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-07_lr=0.001_MCICutOff=1e-10_gracePeriodPerLayer=32/electricity_tiny	electricity_tiny
4549	0.001	64	1e-10	1e-07		39.6	1	1	5.812056141	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-07_lr=0.001_MCICutOff=1e-10_gracePeriodPerLayer=64/electricity_tiny	electricity_tiny
4550	0.001	128	1e-10	1e-07		39.6	1	1	5.718083804	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-07_lr=0.001_MCICutOff=1e-10_gracePeriodPerLayer=128/electricity_tiny	electricity_tiny
4551	0.001	256	1e-10	1e-07		39.6	1	1	5.710435742	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-07_lr=0.001_MCICutOff=1e-10_gracePeriodPerLayer=256/electricity_tiny	electricity_tiny
4552	0.001	512	1e-10	1e-07		39.6	1	1	5.769341529	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-07_lr=0.001_MCICutOff=1e-10_gracePeriodPerLayer=512/electricity_tiny	electricity_tiny
4553	0.001	1024	1e-10	1e-07		39.6	1	1	5.725588045	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-07_lr=0.001_MCICutOff=1e-10_gracePeriodPerLayer=1024/electricity_tiny	electricity_tiny
4554	0.001		1e-10	1e-08	1	51.4	15	13	11.341834319	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-08_lr=0.001_MCICutOff=1e-10_globalGracePeriod=1/electricity_tiny	electricity_tiny
4555	0.001		1e-10	1e-08	2	63.949999999999996	28	22	12.088043062	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-08_lr=0.001_MCICutOff=1e-10_globalGracePeriod=2/electricity_tiny	electricity_tiny
4556	0.001		1e-10	1e-08	4	51.4	15	13	11.330608773	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-08_lr=0.001_MCICutOff=1e-10_globalGracePeriod=4/electricity_tiny	electricity_tiny
4557	0.001		1e-10	1e-08	8	63.949999999999996	28	22	12.03905425	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-08_lr=0.001_MCICutOff=1e-10_globalGracePeriod=8/electricity_tiny	electricity_tiny
4558	0.001		1e-10	1e-08	16	51.4	15	13	11.289648133	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-08_lr=0.001_MCICutOff=1e-10_globalGracePeriod=16/electricity_tiny	electricity_tiny
4559	0.001		1e-10	1e-08	32	63.949999999999996	28	22	12.01167184	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-08_lr=0.001_MCICutOff=1e-10_globalGracePeriod=32/electricity_tiny	electricity_tiny
4560	0.001		1e-10	1e-08	64	51.4	15	13	11.486408751	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-08_lr=0.001_MCICutOff=1e-10_globalGracePeriod=64/electricity_tiny	electricity_tiny
4561	0.001		1e-10	1e-08	128	63.949999999999996	28	22	12.057162676	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-08_lr=0.001_MCICutOff=1e-10_globalGracePeriod=128/electricity_tiny	electricity_tiny
4562	0.001		1e-10	1e-08	256	51.4	15	13	11.412119083	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-08_lr=0.001_MCICutOff=1e-10_globalGracePeriod=256/electricity_tiny	electricity_tiny
4563	0.001		1e-10	1e-08	512	63.949999999999996	28	22	11.958195265	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-08_lr=0.001_MCICutOff=1e-10_globalGracePeriod=512/electricity_tiny	electricity_tiny
4564	0.001		1e-10	1e-08	1024	51.4	15	13	11.411895492	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-08_lr=0.001_MCICutOff=1e-10_globalGracePeriod=1024/electricity_tiny	electricity_tiny
4565	0.001	1	1e-10	1e-08		62.8	28	25	11.747304153	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-08_lr=0.001_MCICutOff=1e-10_gracePeriodPerLayer=1/electricity_tiny	electricity_tiny
4566	0.001	2	1e-10	1e-08		59.650000000000006	4	4	6.535324101	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-08_lr=0.001_MCICutOff=1e-10_gracePeriodPerLayer=2/electricity_tiny	electricity_tiny
4567	0.001	4	1e-10	1e-08		57.45	24	18	9.474579595	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-08_lr=0.001_MCICutOff=1e-10_gracePeriodPerLayer=4/electricity_tiny	electricity_tiny
4568	0.001	8	1e-10	1e-08		59.650000000000006	3	3	6.278082664	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-08_lr=0.001_MCICutOff=1e-10_gracePeriodPerLayer=8/electricity_tiny	electricity_tiny
4569	0.001	16	1e-10	1e-08		59.3	2	2	6.277232863	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-08_lr=0.001_MCICutOff=1e-10_gracePeriodPerLayer=16/electricity_tiny	electricity_tiny
4570	0.001	32	1e-10	1e-08		39.6	1	1	5.704165263	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-08_lr=0.001_MCICutOff=1e-10_gracePeriodPerLayer=32/electricity_tiny	electricity_tiny
4571	0.001	64	1e-10	1e-08		39.6	1	1	5.775967259	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-08_lr=0.001_MCICutOff=1e-10_gracePeriodPerLayer=64/electricity_tiny	electricity_tiny
4572	0.001	128	1e-10	1e-08		39.6	1	1	5.687858399	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-08_lr=0.001_MCICutOff=1e-10_gracePeriodPerLayer=128/electricity_tiny	electricity_tiny
4573	0.001	256	1e-10	1e-08		39.6	1	1	5.693140707	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-08_lr=0.001_MCICutOff=1e-10_gracePeriodPerLayer=256/electricity_tiny	electricity_tiny
4574	0.001	512	1e-10	1e-08		39.6	1	1	5.748816019	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-08_lr=0.001_MCICutOff=1e-10_gracePeriodPerLayer=512/electricity_tiny	electricity_tiny
4575	0.001	1024	1e-10	1e-08		39.6	1	1	5.692757167	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-08_lr=0.001_MCICutOff=1e-10_gracePeriodPerLayer=1024/electricity_tiny	electricity_tiny
4576	0.001		1e-11	0.1	1	65.5	42	37	14.629571234	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.1_lr=0.001_MCICutOff=1e-11_globalGracePeriod=1/electricity_tiny	electricity_tiny
4577	0.001		1e-11	0.1	2	62.0	33	30	17.22835282	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.1_lr=0.001_MCICutOff=1e-11_globalGracePeriod=2/electricity_tiny	electricity_tiny
4578	0.001		1e-11	0.1	4	65.5	42	37	14.553127112	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.1_lr=0.001_MCICutOff=1e-11_globalGracePeriod=4/electricity_tiny	electricity_tiny
4579	0.001		1e-11	0.1	8	62.0	33	30	17.298439782	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.1_lr=0.001_MCICutOff=1e-11_globalGracePeriod=8/electricity_tiny	electricity_tiny
4580	0.001		1e-11	0.1	16	65.5	42	37	14.54515715	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.1_lr=0.001_MCICutOff=1e-11_globalGracePeriod=16/electricity_tiny	electricity_tiny
4581	0.001		1e-11	0.1	32	62.0	33	30	17.317651321	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.1_lr=0.001_MCICutOff=1e-11_globalGracePeriod=32/electricity_tiny	electricity_tiny
4582	0.001		1e-11	0.1	64	65.5	42	37	14.554338033	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.1_lr=0.001_MCICutOff=1e-11_globalGracePeriod=64/electricity_tiny	electricity_tiny
4583	0.001		1e-11	0.1	128	62.0	33	30	17.268110738	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.1_lr=0.001_MCICutOff=1e-11_globalGracePeriod=128/electricity_tiny	electricity_tiny
4584	0.001		1e-11	0.1	256	65.5	42	37	14.567439123	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.1_lr=0.001_MCICutOff=1e-11_globalGracePeriod=256/electricity_tiny	electricity_tiny
4585	0.001		1e-11	0.1	512	62.0	33	30	17.530673013	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.1_lr=0.001_MCICutOff=1e-11_globalGracePeriod=512/electricity_tiny	electricity_tiny
4586	0.001		1e-11	0.1	1024	65.5	42	37	14.560953213	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.1_lr=0.001_MCICutOff=1e-11_globalGracePeriod=1024/electricity_tiny	electricity_tiny
4587	0.001	1	1e-11	0.1		61.45	36	34	13.783966265	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.1_lr=0.001_MCICutOff=1e-11_gracePeriodPerLayer=1/electricity_tiny	electricity_tiny
4588	0.001	2	1e-11	0.1		63.05	38	32	12.668189561	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.1_lr=0.001_MCICutOff=1e-11_gracePeriodPerLayer=2/electricity_tiny	electricity_tiny
4589	0.001	4	1e-11	0.1		62.1	32	30	12.315539065	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.1_lr=0.001_MCICutOff=1e-11_gracePeriodPerLayer=4/electricity_tiny	electricity_tiny
4590	0.001	8	1e-11	0.1		63.5	37	26	13.341507608	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.1_lr=0.001_MCICutOff=1e-11_gracePeriodPerLayer=8/electricity_tiny	electricity_tiny
4591	0.001	16	1e-11	0.1		61.650000000000006	27	26	12.208567399	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.1_lr=0.001_MCICutOff=1e-11_gracePeriodPerLayer=16/electricity_tiny	electricity_tiny
4592	0.001	32	1e-11	0.1		58.95	2	2	6.229594083	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.1_lr=0.001_MCICutOff=1e-11_gracePeriodPerLayer=32/electricity_tiny	electricity_tiny
4593	0.001	64	1e-11	0.1		55.7	9	9	7.063131574	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.1_lr=0.001_MCICutOff=1e-11_gracePeriodPerLayer=64/electricity_tiny	electricity_tiny
4594	0.001	128	1e-11	0.1		39.6	1	1	5.709798211	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.1_lr=0.001_MCICutOff=1e-11_gracePeriodPerLayer=128/electricity_tiny	electricity_tiny
4595	0.001	256	1e-11	0.1		39.6	1	1	5.783104619	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.1_lr=0.001_MCICutOff=1e-11_gracePeriodPerLayer=256/electricity_tiny	electricity_tiny
4596	0.001	512	1e-11	0.1		39.6	1	1	5.697909794	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.1_lr=0.001_MCICutOff=1e-11_gracePeriodPerLayer=512/electricity_tiny	electricity_tiny
4597	0.001	1024	1e-11	0.1		39.6	1	1	5.699269076	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.1_lr=0.001_MCICutOff=1e-11_gracePeriodPerLayer=1024/electricity_tiny	electricity_tiny
4598	0.001		1e-11	0.01	1	66.14999999999999	38	33	14.507756075	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.01_lr=0.001_MCICutOff=1e-11_globalGracePeriod=1/electricity_tiny	electricity_tiny
4599	0.001		1e-11	0.01	2	61.650000000000006	29	26	16.532617511	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.01_lr=0.001_MCICutOff=1e-11_globalGracePeriod=2/electricity_tiny	electricity_tiny
4600	0.001		1e-11	0.01	4	66.14999999999999	38	33	14.513317753	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.01_lr=0.001_MCICutOff=1e-11_globalGracePeriod=4/electricity_tiny	electricity_tiny
4601	0.001		1e-11	0.01	8	61.650000000000006	29	26	16.448110567	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.01_lr=0.001_MCICutOff=1e-11_globalGracePeriod=8/electricity_tiny	electricity_tiny
4602	0.001		1e-11	0.01	16	66.14999999999999	38	33	14.522785987	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.01_lr=0.001_MCICutOff=1e-11_globalGracePeriod=16/electricity_tiny	electricity_tiny
4603	0.001		1e-11	0.01	32	61.650000000000006	29	26	16.696222701	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.01_lr=0.001_MCICutOff=1e-11_globalGracePeriod=32/electricity_tiny	electricity_tiny
4604	0.001		1e-11	0.01	64	66.14999999999999	38	33	14.558285239	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.01_lr=0.001_MCICutOff=1e-11_globalGracePeriod=64/electricity_tiny	electricity_tiny
4605	0.001		1e-11	0.01	128	61.650000000000006	29	26	16.503848179	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.01_lr=0.001_MCICutOff=1e-11_globalGracePeriod=128/electricity_tiny	electricity_tiny
4606	0.001		1e-11	0.01	256	66.14999999999999	38	33	14.712851706	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.01_lr=0.001_MCICutOff=1e-11_globalGracePeriod=256/electricity_tiny	electricity_tiny
4607	0.001		1e-11	0.01	512	61.650000000000006	29	26	16.684303823	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.01_lr=0.001_MCICutOff=1e-11_globalGracePeriod=512/electricity_tiny	electricity_tiny
4608	0.001		1e-11	0.01	1024	66.14999999999999	38	33	14.446532966	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.01_lr=0.001_MCICutOff=1e-11_globalGracePeriod=1024/electricity_tiny	electricity_tiny
4609	0.001	1	1e-11	0.01		60.8	35	33	13.936007188	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.01_lr=0.001_MCICutOff=1e-11_gracePeriodPerLayer=1/electricity_tiny	electricity_tiny
4610	0.001	2	1e-11	0.01		59.75	35	33	12.358178198	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.01_lr=0.001_MCICutOff=1e-11_gracePeriodPerLayer=2/electricity_tiny	electricity_tiny
